Data_Publicacao,Portal,Casa,Noticia,Resumo,Rotulo_Especialista,Evidencia,Sentimento_Rotulo,Sentimento_Indice,Acertou,URL
2022-04-08,MoneyTimes,xp investimentos,XP Investimentos recomenda 5 ações para comprar agora e poder lucrar na semana da páscoa,"A XP Investimentos realizou uma troca em sua carteira recomendada semanal de ações. A corretora retirou os papéis da SLC Agrícola (SLCE3) para a entrada de CCR (CCRO3). Os analistas mantiveram as ações do Bradesco (BBDC4), Marfrig (MRFG3), Bradespar (BRAP4) e Petrobras (PETR4) em suas recomendações validas de 8 a 15 de abril. Carteira da […]",Positive,para compra,Neutral,0.0,False,https://www.moneytimes.com.br/xp-investimentos-recomenda-5-acoes-para-comprar-agora-e-poder-lucrar-na-semana-da-pascoa/
2022-04-14,MoneyTimes,xp investimentos,XP Investimentos recomenda 5 ações para comprar agora e poder lucrar em uma semana,"A XP Investimentos não realizou trocas em sua carteira recomendada semanal de ações. A corretora manteve as 5 ações indicadas para comprar na semana anterior. Os analistas mantiveram as ações do Bradesco (BBDC4), Marfrig (MRFG3), Bradespar (BRAP4), CCR (CCRO3) e Petrobras (PETR4) em suas recomendações validas de 14 a 22 de abril. Carteira da XP […]",Positive,para compra,Neutral,0.0,False,https://www.moneytimes.com.br/xp-investimentos-recomenda-5-acoes-para-comprar-agora-e-poder-lucrar-em-uma-semana/
2022-04-22,MoneyTimes,xp,"Itaúsa (ITSA4), Petrobras (PETR4) e mais ações que XP sugere comprar na próxima semana","A atualização da carteira Top Picks semanal da XP Investimentos marca a entrada de três novos ativos na composição. A corretora excluiu Bradesco (BBDC4), Marfrig (MRFG3) e Bradespar (BRAP4) do portfólio. No lugar, foram incluídas as ações de Itaúsa (ITSA4), Copel (CPLE6) e Raia Drogasil (RADL3), cada uma com peso igual de 20%. Ficaram apenas […]",Positive,top pick,Neutral,0.0,False,https://www.moneytimes.com.br/itausa-itsa4-petrobras-petr4-e-mais-acoes-que-xp-sugere-comprar-na-proxima-semana/
2022-05-02,MoneyTimes,analistas,"5 ações boas pagadoras de dividendos para comprar em maio, segundo o PagBank","O PagBank escalou cinco ações boas pagadoras de dividendos para compor sua carteira recomendada em maio. O banco fez três trocas de ativos para o mês. Os analistas optaram por retirar as ações da Petrobras (PETR4), CPFL (CPFE3) e Energias do Brasil (ENBR3) das indicações de compra. As únicas ações focadas no pagamento de dividendos […]",Positive,para compra,Neutral,0.0,False,https://www.moneytimes.com.br/5-acoes-boas-pagadoras-de-dividendos-para-comprar-em-maio-segundo-o-pagbank/
2022-05-04,MoneyTimes,itaú bba,"Petrobras (PETR4) e os destaques em óleo e gás no 1T22, segundo Itaú BBA","O Itaú BBA calcula resultados fortes para as empresas de óleo e gás no 1T22, com destaque positivo para a Petrobras (PETR4), a 3R Petroleum (RRRP3) e a PetroRecôncavo (RECV3). Segundo o banco, o setor se beneficia dos preços do petróleo mais altos no trimestre e margens ainda fortes no segmento de distribuição de combustíveis. […]",Positive,positivo para a petrobras,Neutral,0.0,False,https://www.moneytimes.com.br/petrobras-petr4-e-os-destaques-em-oleo-e-gas-no-1t22-segundo-itau-bba/
2022-05-06,MoneyTimes,analistas,Petrobras (PETR4) sobe após balanço e mais dividendos; veja o que dizem analistas,"As ações Petrobras (PETR3;PETR4) sobem 2,5% nesta sexta-feira (6), a R$ 32,82, após a estatal divulgar lucro acima do esperado no primeiro trimestre, de R$ 43,3 bilhões, e com o CEO da companhia José Mauro Coelho, reiterando a política de preços de combustíveis.  Analistas seguem apontando o fator político como limitador para os preços dos […]",Positive,acima do esperado,Neutral,0.0,False,https://www.moneytimes.com.br/petrobras-petr4-sobe-dividendos-balanco-analise/
2022-05-19,MoneyTimes,analista,"Petrobras (PETR4): Com ou sem Brasília, dividendos serão grandes demais para ignorar, diz analista","A Ativa Investimentos elevou o preço-alvo da Petrobras (PETR3;PETR4) de R$ 38 para R$ 41 e manteve a recomendação de compra. De acordo com a corretora, mesmo com a efervescência política, os dividendos serão grandes demais para ignorar. “Sua capacidade de geração de caixa atual, a posição de dívida equalizada e a intenção em remunerar […]",Positive,elevou o preço-alvo,Negative,-0.6866937279701233,False,https://www.moneytimes.com.br/petrobras-petr4-com-ou-sem-brasilia-dividendos-serao-grande-demais-para-ignorar-diz-analista/
2022-05-20,MoneyTimes,btg,"Day Trade: Localiza (RENT3), Suzano (SUZB3), JBS (JBSS3) e outras ações para vender nesta manhã, segundo Ágora, BTG e PagBank","O BTG Pactual (BPAC11), a Ágora Investimentos e o PagBank indicaram a compra das ações da Petrobras (PETR4) para esta sexta-feira (20). Mas outras ações bastante conhecidas figuram a lista de vendas para o investidor, entre elas estão os ativos da Localiza (RENT3), Suzano (SUZB3) e JBS (JBSS3). As corretoras divulgaram suas recomendações de venda para […]",Negative,recomendações de venda,Neutral,0.0,False,https://www.moneytimes.com.br/day-trade-localiza-rent3-suzano-suzb3-jbs-jbss3-e-outras-acoes-para-vender-nesta-manha-segundo-agora-btg-e-pagbank/
2022-05-24,MoneyTimes,xp investimentos,Petrobras (PETR4): Chegou a hora de vender as ações da estatal?,"As primeiras análises sobre a nova troca de CEOs na Petrobras (PETR4) citam um desconforto e até medo por parte do acionistas minoritários, mas ressaltam a importância da governança da empresa e da Lei das Estatais. Entre os grandes bancos, a XP Investimentos segue com recomendação de compra para os papéis, enquanto o BTG Pactual […]",Positive,recomendação de compra,Neutral,0.0,False,https://www.moneytimes.com.br/petrobras-petr4-chegou-a-hora-de-vender-as-acoes-da-estatal/
2022-05-25,MoneyTimes,empiricus,"Petrobras (PETR4): Mesmo liberal, Caio de Andrade pode mudar política de preços","A nova troca de presidente da Petrobras (PETR4) em pouco tempo é negativa e levanta sinais de possíveis intervenções do governo na política de preços de combustíveis adotada pela companhia. Essa é a avaliação de Felipe Miranda, CEO e estrategista da Empiricus. “Parece que agora há um esforço mais sistemático e institucionalizado no sentido de […]",Negative,é negativ,Neutral,0.0,False,https://www.moneytimes.com.br/petrobras-petr4-mesmo-liberal-caio-de-andrade-pode-mudar-politica-de-precos/
2022-05-25,Exame,moody's,"Petrobras: troca de CEOs atrapalha crédito e exige vigilância, diz Moody's",Agência vê risco de interferência do governo em controles internos da estatal e pede independência de conselheiros,Negative,vê risco,Negative,-0.8459967970848083,True,https://exame.com/invest/mercados/petrobras-troca-de-ceos-atrapalha-credito-e-exige-vigilancia-diz-moodys/
2022-05-31,MoneyTimes,analistas,Coluna do TradingView: Ibovespa abre semana pesado,"Embora ontem foi feriado nos EUA, as bolsas Europeias e os Futuros Americanos fecharam sessão positiva, enquanto Bancos, Varejo e Petrobras pesaram nosso índice para próximo doas 111mil pontos. Confira as ideias dos analistas do TradingView. Caique Stein O que esperar nas próximas semanas para nosso Índice Bovespa. De cara, o que não podemos negar é a […]",Positive,são positiv,Neutral,0.0,False,https://www.moneytimes.com.br/coluna-do-tradingview-ibovespa-abre-semana-pesado/
2022-06-01,InfoMoney,ubs,Petrobras (PETR3 PETR4): UBS alerta para “potencial” escassez de combustíveis no Brasil,"O relatório, porém, não vê um risco de desabastecimento estrutural em todo o país, mas em locais com logística mais desafiadora",Negative,vê um risco,Negative,-0.835455596446991,True,https://www.infomoney.com.br/mercados/petrobras-petr3-petr4-ubs-brasil-escassez-combustiveis/
2022-06-20,InfoMoney,analistas,Petrobras (PETR4): ainda vale a pena comprar as ações em meio ao turbilhão na estatal?,"Analistas se dividem, com Eleven e Morgan com recomendação neutra, enquanto Goldman e XP mantêm recomendação de compra",Positive,recomendação de compra,Neutral,0.0,False,https://www.infomoney.com.br/mercados/petrobras-petr4-vale-a-pena-comprar-as-acoes-em-meio-ao-turbilhao-na-estatal/
2022-06-22,MoneyTimes,bradesco bbi,"Petrobras (PETR4) vira recomendação cada vez mais arriscada, diz Bradesco BBI","O Bradesco BBI diz reconhecer que a recomendação de compra das ações da Petrobras (PETR4) tem se tornado cada vez mais arriscada. O comentário é feito em um momento em que a classe política avança sobre a política de preços da empresa, diante da forte alta dos combustíveis.  O BBI diz estar surpreso ao ver que […]",Positive,recomendação de compra,Neutral,0.0,False,https://www.moneytimes.com.br/petrobras-petr4-vira-recomendacao-cada-vez-mais-arriscada-diz-bradesco-bbi/
2022-06-24,InfoMoney,bradesco bbi,Petrobras (PETR4) sai da lista do Bradesco BBI de top picks do setor de petróleo e gás; Vibra (VBBR3) é a preferida,Fatores para mudança são perspectivas de  potencial estagflação nos Estados Unidos e volatilidade com eleição presidencial no Brasil,Positive,top pick,Neutral,0.0,False,https://www.infomoney.com.br/mercados/acao-petrobras-petr4-sai-lista-top-picks-bradesco-bbi-petroleo-gas-vibra-vbbr3-preferida/
2022-06-27,Exame,itaú bba,Itaú BBA (ITUB4) recomenda compra de ações da Petrobras (PETR3),"Segundo o Itaú BBA, uma possível mudança na política de preços da Petrobras pode ter impactos consideráveis sobre o balanço da empresa, mas é um cenário improvável",Positive,recomenda compra,Neutral,0.0,False,https://exame.com/invest/mercados/itau-bba-itub4-outperform-petrobras-petr3/
2022-06-27,InfoMoney,itaú bba,Petrobras (PETR4): Itaú BBA reitera recomendação de compra e diz que pressão sobre política de preços já “alcançou pico”,Companhia deve surfar ainda preço do petróleo mais altos mas recuo da commodity no médio prazo deve diminuir a pressão política,Positive,recomendação de compra,Negative,-0.7015929818153381,False,https://www.infomoney.com.br/mercados/petrobras-petr4-itau-bba-reitera-recomendacao-de-compra-e-diz-que-pressao-sobre-politica-de-precos-ja-alcancou-pico/
2022-06-27,MoneyTimes,itaú bba,Itaú BBA retoma cobertura de Petrobras com ‘outperform’,"Analistas do Itaú BBA retomaram a cobertura de Petrobras (PETR3; PETR4) com recomendação ‘outperform’, com preço-alvo de 43 reais para as ações preferenciais e de 16,4 dólares para os ADRs. “Apesar de sermos sensíveis ao fluxo intenso de notícias sobre a empresa, ajustamos nossas lentes para focar nos fortes fundamentos da empresa e no sólido desempenho operacional”, […]",Positive,outperform,Positive,0.7444168329238892,True,https://www.moneytimes.com.br/itau-bba-retoma-cobertura-de-petrobras-com-outperform/
2022-07-01,InfoMoney,analistas,"As ações mais recomendadas pelos analistas para comprar em julho; Vale lidera, BB e Multiplan deixam lista","Petrobras e Suzano, com duas estreias cada, reforçam o time das commodities",Positive,para compra,Neutral,0.0,False,https://www.infomoney.com.br/onde-investir/as-acoes-mais-recomendadas-pelos-analistas-para-comprar-em-julho-vale-lidera-bb-e-multiplan-deixam-lista/
2022-07-01,MoneyTimes,santander,"10 ações de dividendos para comprar agora, segundo o Santander","A carteira de dividendos do Santander Corretora não teve alterações para o mês de julho. O BTG Pactual (BPAC11), a Vale (VALE3) e a Petrobras (PETR3) seguem sendo as ações com maiores pesos para este mês, com 15%, 13% e 12%, respectivamente. Em junho, a carteira de dividendos teve um desempenho negativo, de 9,30%, ante queda de 11,55% […]",Positive,para compra,Neutral,0.0,False,https://www.moneytimes.com.br/10-acoes-de-dividendos-para-comprar-agora-segundo-o-santander/
2022-07-08,MoneyTimes,xp,XP tira Petrobras (PETR4) e mais duas ações da carteira semanal; veja os papéis que entraram,"A XP Investimentos retirou Petrobras (PETR4) e outros dois papéis da carteira Top Picks Arena semanal. Além da estatal, deixam o portfólio as ações da WEG (WEGE3) e da CSN (CSNA3). No lugar, a corretora incluiu as petroleiras 3R Petroleum (RRRP3) e Enauta (ENAT3), além da companhia aérea Gol (GOLL4). Completam a carteira as ações […]",Positive,top pick,Negative,-0.7573208212852478,False,https://www.moneytimes.com.br/xp-tira-petrobras-petr4-e-mais-duas-acoes-da-carteira-semanal-veja-os-papeis-que-entraram/
2022-07-12,Exame,btg,BTG Pactual (BPAC11) reitera compra de ações da Prio (PRIO3) com negociação de Albacora,Os analistas do BTG Pactual reafirmaram a recomendação de compra de papéis da antiga PetroRio por conta da negociação com a Petrobras pelo Campo de Albacora,Positive,recomendação de compra,Positive,0.6300257444381714,True,https://exame.com/invest/mercados/btg-pactual-bpac11-prio3-petrorio-compra-albacora/
2022-07-15,MoneyTimes,santander,"Ação da 3R Petroleum (RRRP3) pode virar foguete e disparar 245%, estima Santander","O Santander iniciou a cobertura das ações da 3R Petroleum (RRRP3) com recomendação de compra e preço-alvo de R$ 100 até o final de 2023, o que implica potencial de alta de 245%. De acordo com a corretora, o M&A (fusões e aquisições) da 3R é impressionante, principalmente depois da compra dos ativos da Petrobras […]",Positive,recomendação de compra,Neutral,0.0,False,https://www.moneytimes.com.br/acao-da-3r-petroleum-rrrp3-pode-virar-foguete-e-disparar-245-estima-santander/
2022-07-19,MoneyTimes,btg,"Day Trade: Vale (VALE3), CSN (CSNA3) e outras ações para vender hoje, segundo Ágora, BTG e PagBank","A Ágora Investimentos, o BTG Pactual (BPAC11) e o PagBank indicaram a compra das ações da Petrobras (PETR3) para esta segunda-feira (18). No entanto, outras ações bastante conhecidas figuram a lista de vendas para o investidor, entre elas estão os ativos da CSN (CSNA3). As corretoras divulgaram suas recomendações de venda para o dia. As […]",Negative,recomendações de venda,Neutral,0.0,False,https://www.moneytimes.com.br/day-trade-vale-vale3-csn-csna3-e-outras-acoes-para-vender-hoje-segundo-agora-btg-e-pagbank/
2022-07-21,MoneyTimes,santander,"Day Trade: Petrobras (PETR4), Santander (SANB11) e outras ações para vender hoje, segundo Ágora, BTG e PagBank","A Ágora Investimentos, o BTG Pactual e o PagBank indicaram a compra das ações da Magazine Luíza (MGLU3) para esta quinta-feira (21). No entanto, outras ações bastante conhecidas figuram a lista de vendas para o investidor, entre elas estão os ativos da Santander (SANB11) e Petrobras (PETR4). As corretoras divulgaram suas recomendações de venda para o […]",Negative,recomendações de venda,Neutral,0.0,False,https://www.moneytimes.com.br/day-trade-petrobras-petr4-santander-sanb11-e-outras-acoes-para-vender-hoje-segundo-agora-btg-e-pagbank/
