Data_Entrega,Ano,Ticker,Nome_Companhia,Codigo_CVM,Categoria,Tipo,Especie,Assunto,Protocolo_Entrega,Link_Download,p_pos,p_neg,p_neu,Rotulo,Confianca,Indice
2022-02-10,2022,OIBR3,OI S.A. - EM RECUPERAÇÃO JUDICIAL,11312,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Negociações atípicas de valores mobiliários,011312IPE100220220104460205-33,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=940993&numSequencia=465727&numVersao=1,0.03414469,0.92137396,0.04448136,NEGATIVE,0.92137396,-0.88722926
2022-02-11,2022,ENGI11,ENERGISA TRANSMISSÃO DE ENERGIA S.A.,24589,Fato Relevante,,,Conclusão da aquisição do controle da SPE Paranaíta,024589IPE110220220104460312-13,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=942541&numSequencia=467275&numVersao=1,0.7517304,0.053646233,0.19462337,POSITIVE,0.7517304,0.6980842
2022-02-11,2022,HAPV3,HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.,24392,Fato Relevante,,,Consumação da Combinação de Negócios entre Hapvida e GNDI,024392IPE110220220104460312-24,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=942548&numSequencia=467282&numVersao=1,0.11413253,0.24428236,0.6415851,NEUTRAL,0.6415851,-0.13014984
2022-02-11,2022,HAPV3,HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.,24392,Fato Relevante,,,Aquisição Smile Saúde,024392IPE110220220104460305-05,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=942030&numSequencia=466764&numVersao=1,0.77956045,0.059703235,0.16073634,POSITIVE,0.77956045,0.7198572
2022-02-11,2022,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Petrobras recebe prêmio internacional por gestão da dívida,009512IPE110220220104460305-75,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=942067&numSequencia=466801&numVersao=1,0.102000125,0.6269049,0.27109495,NEGATIVE,0.6269049,-0.5249048
2022-02-11,2022,CSAN3,COSAN S.A.,19836,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Conclusão de Aquisição do Porto São Luís,019836IPE110220220104460311-55,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=942511&numSequencia=467245&numVersao=1,0.7100708,0.060451604,0.22947755,POSITIVE,0.7100708,0.64961916
2022-02-11,2022,ENGI11,ENERGISA SA,15253,Fato Relevante,,,Conclusão da aquisição do controle da SPE Paranaíta,015253IPE110220220104460311-74,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=942534&numSequencia=467268&numVersao=1,0.75173044,0.05364624,0.19462335,POSITIVE,0.75173044,0.6980842
2022-02-11,2022,EMBR3,EMBRAER S.A.,20087,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Oferta no Exterior de Recompra de Bonds,020087IPE110220220104460305-99,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=942098&numSequencia=466832&numVersao=1,0.10893362,0.1062111,0.78485525,NEUTRAL,0.78485525,0.0027225167
2022-02-11,2022,ITUB4,ITAÚ UNIBANCO HOLDING S.A.,19348,Comunicado ao Mercado,Apresentações a analistas/agentes do mercado,,Informações sobre o Resultado do 4º Trimestre de 2021.,019348IPE110220220104460304-91,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=942024&numSequencia=466758&numVersao=1,0.36483482,0.13226789,0.5028973,NEUTRAL,0.5028973,0.23256692
2022-02-11,2022,UGPA3,ULTRAPAR PARTICIPAÇÕES SA,18465,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Atualização sobre o processo de venda da Extrafarma,018465IPE110220220104460311-11,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=942505&numSequencia=467239&numVersao=1,0.26433006,0.07809703,0.65757287,NEUTRAL,0.65757287,0.18623303
2022-02-11,2022,EQTL3,EQUATORIAL ENERGIA S/A,20010,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Resultado OPA CEEE-D,020010IPE110220220104460311-08,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=942465&numSequencia=467199&numVersao=1,0.14802459,0.13842024,0.7135552,NEUTRAL,0.7135552,0.00960435
2022-02-11,2022,NTCO3,NATURA & CO HOLDING S.A.,24783,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Participação em Lives,024783IPE110220220104460305-48,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=942031&numSequencia=466765&numVersao=1,0.23304012,0.13191575,0.6350442,NEUTRAL,0.6350442,0.101124376
2022-02-14,2022,KLBN11,KLABIN S.A.,12653,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Participação em live,012653IPE140220220104460611-64,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=943411&numSequencia=468145&numVersao=1,0.30431515,0.11767071,0.57801414,NEUTRAL,0.57801414,0.18664443
2022-02-14,2022,SBSP3,CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO,14443,Comunicado ao Mercado,Apresentações a analistas/agentes do mercado,,Apresentação de Resultados - 3T21,014443IPE140220220104460612-94,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=943491&numSequencia=468225&numVersao=1,0.15867984,0.15581387,0.6855063,NEUTRAL,0.6855063,0.0028659701
2022-02-14,2022,EGIE3,ENGIE BRASIL ENERGIA S.A.,17329,Comunicado ao Mercado,Apresentações a analistas/agentes do mercado,,Apresentação dos resultados do 4T21 e 12M21,017329IPE140220220104460611-83,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=943414&numSequencia=468148&numVersao=1,0.2627633,0.08238789,0.6548488,NEUTRAL,0.6548488,0.1803754
2022-02-14,2022,ELET3,CENTRAIS ELETRICAS BRASILEIRAS SA,2437,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Alteração de Data das DFs 2021,002437IPE140220220104460612-02,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=943408&numSequencia=468142&numVersao=1,0.06910328,0.56576395,0.36513278,NEGATIVE,0.56576395,-0.49666068
2022-02-14,2022,ITSA4,ITAUSA S.A.,7617,Fato Relevante,,,Pagamento de juros sobre o capital próprio,007617IPE140220220104460611-15,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=943379&numSequencia=468113&numVersao=1,0.07349409,0.30252674,0.62397915,NEUTRAL,0.62397915,-0.22903265
2022-02-14,2022,SMTO3,SÃO MARTINHO SA,20516,Fato Relevante,,,Revisão de Investimento para a Planta de Etanol de Milho,020516IPE140220220104460613-48,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=943545&numSequencia=468279&numVersao=1,0.17522459,0.06637816,0.7583972,NEUTRAL,0.7583972,0.108846426
2022-02-14,2022,ITSA4,ITAUSA S.A.,7617,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Negociações atípicas de valores mobiliários,007617IPE140220220104460611-36,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=943384&numSequencia=468118&numVersao=1,0.034144696,0.9213739,0.044481363,NEGATIVE,0.9213739,-0.8872292
2022-02-14,2022,EGIE3,ENGIE BRASIL ENERGIA S.A.,17329,Fato Relevante,,,Aprovação aquisição Paracatu e Floresta,017329IPE140220220104460611-87,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=943416&numSequencia=468150&numVersao=1,0.16026966,0.14658459,0.69314575,NEUTRAL,0.69314575,0.013685077
2022-02-14,2022,BBAS3,BANCO DO BRASIL S.A.,1023,Fato Relevante,,,Remuneração Complementar aos Acionistas  4T21,001023IPE140220220104460611-58,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=943388&numSequencia=468122&numVersao=1,0.15606016,0.10309545,0.7408444,NEUTRAL,0.7408444,0.05296471
2022-02-14,2022,OIBR3,OI S.A. - EM RECUPERAÇÃO JUDICIAL,11312,Fato Relevante,,,Deslistagem SEC,011312IPE140220220104460605-33,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=943094&numSequencia=467828&numVersao=1,0.15383938,0.5507745,0.2953861,NEGATIVE,0.5507745,-0.39693514
2022-02-14,2022,PRIO3,PRIO S.A.,22187,Fato Relevante,,,Início de Arbitragem,022187IPE140220220104460612-31,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=943462&numSequencia=468196&numVersao=1,0.10925299,0.1252788,0.7654682,NEUTRAL,0.7654682,-0.016025811
2022-02-14,2022,BBSE3,BB SEGURIDADE PARTICIPAÇÕES S.A.,23159,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Relatório de Análise do Desempenho do 4T21 (Inglês),023159IPE070220220204474404-75,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=943143&numSequencia=467877&numVersao=2,0.18122101,0.14558467,0.67319435,NEUTRAL,0.67319435,0.035636336
2022-02-14,2022,BBAS3,BANCO DO BRASIL S.A.,1023,Fato Relevante,,,Guidance 2022,001023IPE140220220104460611-51,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=943389&numSequencia=468123&numVersao=1,0.2560598,0.14874727,0.5951929,NEUTRAL,0.5951929,0.10731253
2022-02-15,2022,COGN3,COGNA EDUCAÇÃO S.A.,17973,Fato Relevante,,,Aprovação Programa de Recompra de Ações,017973IPE100220220204483613-39,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=944092&numSequencia=468826&numVersao=2,0.14160003,0.08641468,0.77198523,NEUTRAL,0.77198523,0.055185348
2022-02-15,2022,ELET3,CENTRAIS ELETRICAS BRASILEIRAS SA,2437,Fato Relevante,,,Decisão TCU,002437IPE150220220104460712-56,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=944156&numSequencia=468890&numVersao=1,0.097784325,0.42616433,0.4760514,NEUTRAL,0.4760514,-0.32838
2022-02-15,2022,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Petrobras sobre julgamento de causa trabalhista no STF,009512IPE150220220104460705-93,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=943817&numSequencia=468551&numVersao=1,0.041918166,0.64889157,0.3091903,NEGATIVE,0.64889157,-0.6069734
2022-02-15,2022,COGN3,COGNA EDUCAÇÃO S.A.,17973,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Aprovação vagas de Medicina em Bacabal,017973IPE150220220104460712-85,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=944170&numSequencia=468904&numVersao=1,0.1372264,0.16596133,0.69681233,NEUTRAL,0.69681233,-0.028734922
2022-02-15,2022,EMBR3,EMBRAER S.A.,20087,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,ri.embraer.com.br,020087IPE150220220104460711-69,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=944108&numSequencia=468842&numVersao=1,0.2561399,0.20346346,0.54039663,NEUTRAL,0.54039663,0.05267644
2022-02-15,2022,SMTO3,SÃO MARTINHO SA,20516,Comunicado ao Mercado,Apresentações a analistas/agentes do mercado,,Apresentação da Teleconferência de Resultados do 3T22,020516IPE150220220104460709-28,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=943951&numSequencia=468685&numVersao=1,0.09042754,0.08289803,0.8266744,NEUTRAL,0.8266744,0.007529512
2022-02-15,2022,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Fato Relevante,,,Petrobras e Gaspetro concluem saída da Gasmar,009512IPE150220220104460712-46,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=944136&numSequencia=468870&numVersao=1,0.029524727,0.91452074,0.05595452,NEGATIVE,0.91452074,-0.884996
2022-02-15,2022,EQTL3,EQUATORIAL ENERGIA S/A,20010,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Volumes 4T21,020010IPE150220220104460711-62,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=944115&numSequencia=468849&numVersao=1,0.27341974,0.2184888,0.50809145,NEUTRAL,0.50809145,0.05493094
2022-02-15,2022,ITSA4,ITAUSA S.A.,7617,Comunicado ao Mercado,Apresentações a analistas/agentes do mercado,,Teleconferência dos Resultados 2021,007617IPE150220220104460705-77,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=943808&numSequencia=468542&numVersao=1,0.161491,0.10038904,0.73811996,NEUTRAL,0.73811996,0.061101966
2022-02-15,2022,BBAS3,BANCO DO BRASIL S.A.,1023,Comunicado ao Mercado,Apresentações a analistas/agentes do mercado,,Coletiva de Imprensa 4T21,001023IPE150220220104460705-25,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=943768&numSequencia=468502&numVersao=1,0.12683585,0.14349866,0.72966546,NEUTRAL,0.72966546,-0.016662806
2022-02-15,2022,BBAS3,BANCO DO BRASIL S.A.,1023,Comunicado ao Mercado,Apresentações a analistas/agentes do mercado,,Coletiva de Imprensa 4T21||Coletiva de Imprensa e Teleconferência 4T21,001023IPE150220220204460705-25,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=943800&numSequencia=468534&numVersao=2,0.10717732,0.13122073,0.761602,NEUTRAL,0.761602,-0.024043411
2022-02-15,2022,BRKM5,BRASKEM S.A.,4820,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Braskem informa sobre contrato de compra de vapor produzido a partir de biomassa com a Veolia,004820IPE150220220104460706-01,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=943820&numSequencia=468554&numVersao=1,0.15782103,0.109644964,0.73253393,NEUTRAL,0.73253393,0.048176065
2022-02-15,2022,BBAS3,BANCO DO BRASIL S.A.,1023,Comunicado ao Mercado,Apresentações a analistas/agentes do mercado,,Coletiva de Imprensa 4T21||Coletiva de Imprensa e Teleconferência 4T21,001023IPE150220220304460705-25,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=943921&numSequencia=468655&numVersao=3,0.10717732,0.13122073,0.761602,NEUTRAL,0.761602,-0.024043411
2022-02-16,2022,CSNA3,CIA SIDERURGICA NACIONAL,4030,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Cancelamento do Pedido de Registro na CVM - CSN Cimentos,004030IPE160220220104460805-94,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=944344&numSequencia=469078&numVersao=1,0.039918575,0.8424437,0.11763772,NEGATIVE,0.8424437,-0.8025251
2022-02-16,2022,EMBR3,EMBRAER S.A.,20087,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,"Embraer, Widerøe e Rolls-Royce anunciam parceria para pesquisa de inovações tecnológicas em aeronaves regionais sustentáveis",020087IPE160220220104460812-21,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=944569&numSequencia=469303&numVersao=1,0.7518165,0.0379645,0.21021892,POSITIVE,0.7518165,0.713852
2022-02-16,2022,OIBR3,OI S.A. - EM RECUPERAÇÃO JUDICIAL,11312,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Alienação UPI Ativos Móveis - Aprovação pelo CADE,011312IPE160220220104460813-26,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=944624&numSequencia=469358&numVersao=1,0.17288677,0.11728952,0.7098237,NEUTRAL,0.7098237,0.055597253
2022-02-16,2022,SMTO3,SÃO MARTINHO SA,20516,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Abertura do Segundo Prazo de Desistência no Âmbito da Oferta Pública de Debêntures,020516IPE160220220104460814-15,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=944672&numSequencia=469406&numVersao=1,0.041268405,0.8258832,0.1328484,NEGATIVE,0.8258832,-0.7846148
2022-02-16,2022,TOTS3,TOTVS S.A,19992,Comunicado ao Mercado,Apresentações a analistas/agentes do mercado,,4T21 - Apresentação de Resultados,019992IPE311220210104460813-19,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=944643&numSequencia=469377&numVersao=1,0.15298168,0.13834628,0.70867205,NEUTRAL,0.70867205,0.014635399
2022-02-16,2022,ELET3,ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR,15784,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Alteração de datas das DF.s 2021,015784IPE160220220104460805-73,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=944334&numSequencia=469068&numVersao=1,0.053164613,0.76436263,0.18247274,NEGATIVE,0.76436263,-0.71119803
2022-02-16,2022,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Petrobras inicia fase não vinculante de ativos de E&ampP no Golfo do México,009512IPE160220220104460804-70,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=944321&numSequencia=469055&numVersao=1,0.07692822,0.61925787,0.303814,NEGATIVE,0.61925787,-0.54232967
2022-02-16,2022,BPAC11,BANCO BTG PACTUAL S/A,22616,Fato Relevante,,,Aprimoramento na sua estrutura de governança corporativa,022616IPE150220220104460803-61,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=944307&numSequencia=469041&numVersao=1,0.73426384,0.04622022,0.21951592,POSITIVE,0.73426384,0.6880436
2022-02-16,2022,TOTS3,TOTVS S.A,19992,Fato Relevante,,,Reapresentação voluntária das Demonstrações Financeiras por reclassificação de linhas,019992IPE160220220104460813-14,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=944610&numSequencia=469344&numVersao=1,0.082434535,0.18688695,0.73067844,NEUTRAL,0.73067844,-0.10445242
2022-02-16,2022,BBAS3,BANCO DO BRASIL S.A.,1023,Fato Relevante,,,Remuneração Complementar aos Acionistas  4T21,001023IPE140220220204460611-58,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=944441&numSequencia=469175&numVersao=2,0.15606016,0.10309545,0.7408444,NEUTRAL,0.7408444,0.05296471
2022-02-17,2022,ENGI11,ENERGISA SA,15253,Fato Relevante,,,Aquisição de ativos de transmissão da Gemini,015253IPE170220220104460911-80,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=945037&numSequencia=469771&numVersao=1,0.7255403,0.057868257,0.21659148,POSITIVE,0.7255403,0.66767204
2022-02-17,2022,SLCE3,SLC AGRICOLA SA,20745,Fato Relevante,,,AMPLIAÇÃO DA CAPACIDADE DE BENEFICIAMENTO E ARMAZENAMENTO DE SEMENTES,020745IPE170220220104460911-10,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=944946&numSequencia=469680&numVersao=1,0.923726,0.03007687,0.046197202,POSITIVE,0.923726,0.89364916
2022-02-17,2022,PRIO3,PRIO S.A.,22187,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Mudança de Escriturador,022187IPE170220220104460911-27,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=944977&numSequencia=469711&numVersao=1,0.111152016,0.15312555,0.7357224,NEUTRAL,0.7357224,-0.04197354
2022-02-17,2022,ASAI3,SENDAS DISTRIBUIDORA S.A.,25372,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Resposta ao Ofício 181/2022-SLS,025372IPE170220220104460911-65,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=945027&numSequencia=469761&numVersao=1,0.104990974,0.19755583,0.69745314,NEUTRAL,0.69745314,-0.09256485
